date,entity_id,primary_metric,secondary_metric,revenue_or_value,quality_score,risk_score
2026-04-09,EXP014,49.2,39.2,16616,92.5,79.4
2026-04-09,EXP015,73.6,41.9,6471,62.1,30.6
2026-04-09,EXP016,71.1,23.6,159661,86.4,24.0
2026-04-09,EXP017,78.8,32.0,94389,89.4,76.3
2026-04-09,EXP018,72.8,72.0,123397,85.8,38.1
2026-04-09,EXP019,65.2,71.4,104920,75.8,25.2
2026-04-09,EXP020,85.3,24.1,28772,92.9,60.9
2026-04-09,EXP021,47.6,26.8,142139,67.1,29.2
2026-04-09,EXP022,91.5,23.0,163124,92.1,83.8
2026-04-09,EXP023,43.5,28.1,124360,77.7,14.9
2026-04-09,EXP024,90.1,77.4,53550,63.9,88.3
2026-04-09,EXP025,91.7,25.7,124329,97.5,42.8
2026-04-09,EXP026,43.3,20.9,23041,83.3,47.6
2026-04-09,EXP027,80.2,69.0,21929,93.0,78.9
2026-04-09,EXP028,52.1,44.7,171507,68.9,89.2
2026-04-09,EXP029,80.2,49.7,100269,62.8,55.3
2026-04-09,EXP030,46.4,71.7,63972,65.2,51.8
2026-04-09,EXP031,49.3,68.6,104055,89.9,44.2
2026-04-09,EXP032,77.3,39.1,168282,64.1,20.2
2026-04-10,EXP001,95.0,78.8,40915,73.3,26.3
2026-04-10,EXP002,68.3,79.6,160206,68.7,89.4
2026-04-10,EXP003,72.3,48.7,89303,95.3,66.9
2026-04-10,EXP004,78.1,36.6,96442,78.7,77.2
2026-04-10,EXP005,63.7,66.3,2374,68.7,22.2
2026-04-10,EXP006,82.9,27.6,9459,98.2,56.6
2026-04-10,EXP007,73.4,53.2,71177,92.4,85.1
2026-04-10,EXP008,57.1,67.3,33452,64.0,30.6
2026-04-10,EXP009,64.2,45.7,154798,73.4,33.5
2026-04-10,EXP010,63.6,78.1,22817,82.1,36.9
2026-04-10,EXP011,87.4,41.9,168555,66.4,86.1
2026-04-10,EXP012,82.5,39.1,69170,66.0,20.3
2026-04-10,EXP013,67.3,47.2,160590,68.4,58.6
2026-04-10,EXP014,74.0,52.9,69467,98.7,52.3
2026-04-10,EXP015,65.4,81.8,24753,91.8,54.0
2026-04-10,EXP016,54.2,57.6,70922,94.1,56.9
2026-04-10,EXP017,79.8,46.4,37158,83.5,62.3
2026-04-10,EXP018,57.4,65.8,149130,92.2,68.8
2026-04-10,EXP019,64.8,79.8,52281,70.2,35.2
2026-04-10,EXP020,47.3,78.4,29911,69.2,60.7
2026-04-10,EXP021,41.2,65.2,6350,82.4,42.7
2026-04-10,EXP022,60.8,65.1,7189,74.4,30.6
2026-04-10,EXP023,41.9,47.7,128483,65.1,91.9
2026-04-10,EXP024,68.9,35.0,104021,94.0,50.7
2026-04-10,EXP025,75.4,59.4,166795,79.1,28.5
2026-04-10,EXP026,75.7,26.7,120033,80.6,65.6
2026-04-10,EXP027,52.4,49.5,150539,85.2,21.0
2026-04-10,EXP028,43.8,51.2,34968,77.6,35.5
2026-04-10,EXP029,83.6,52.5,2687,76.3,26.7
2026-04-10,EXP030,91.1,74.2,113002,80.4,76.5
2026-04-10,EXP031,50.1,47.2,146818,95.9,27.9
2026-04-10,EXP032,70.4,55.3,85859,85.1,34.7
2026-04-11,EXP001,92.9,59.8,37442,96.8,42.6
2026-04-11,EXP002,73.1,65.0,69472,93.0,22.7
2026-04-11,EXP003,59.3,66.8,109642,90.6,40.0
2026-04-11,EXP004,52.2,45.8,146109,94.6,84.8
2026-04-11,EXP005,95.7,41.8,16760,66.5,64.1
2026-04-11,EXP006,46.8,59.7,14049,95.8,63.3
2026-04-11,EXP007,51.8,63.2,104275,96.0,9.2
2026-04-11,EXP008,63.5,47.5,102377,68.0,13.6
2026-04-11,EXP009,92.8,22.8,172913,96.1,88.9
2026-04-11,EXP010,77.6,65.7,170604,70.1,16.9
2026-04-11,EXP011,53.5,60.8,39782,71.4,51.3
2026-04-11,EXP012,78.9,47.3,114275,73.2,81.8
2026-04-11,EXP013,56.3,24.0,41412,88.9,42.6
2026-04-11,EXP014,77.6,68.0,135953,86.5,19.5
2026-04-11,EXP015,61.6,41.1,89570,76.0,60.5
2026-04-11,EXP016,60.4,32.4,169712,88.6,85.1
2026-04-11,EXP017,48.7,38.9,82861,90.8,54.9
2026-04-11,EXP018,44.5,73.7,2868,88.0,70.6
2026-04-11,EXP019,46.2,61.6,21475,91.1,12.7
2026-04-11,EXP020,67.7,80.5,70012,94.6,36.0
2026-04-11,EXP021,75.4,42.6,148146,68.3,38.1
2026-04-11,EXP022,71.4,34.6,101058,71.4,49.9
2026-04-11,EXP023,93.5,46.3,70578,74.9,37.1
2026-04-11,EXP024,70.6,34.9,172293,66.8,60.7
2026-04-11,EXP025,44.9,45.5,126377,70.6,23.8
2026-04-11,EXP026,91.5,25.0,51590,82.6,86.4
2026-04-11,EXP027,95.7,72.3,142439,97.9,50.6
2026-04-11,EXP028,51.9,47.1,142226,86.2,93.8
2026-04-11,EXP029,59.9,27.8,17930,69.4,72.9
2026-04-11,EXP030,66.5,75.5,125191,79.1,68.3
2026-04-11,EXP031,82.3,67.8,66520,83.6,55.4
2026-04-11,EXP032,52.0,62.9,114862,88.5,59.9
2026-04-12,EXP001,41.3,43.5,9002,82.4,55.9
2026-04-12,EXP002,52.3,70.4,144106,94.3,23.3
2026-04-12,EXP003,63.3,22.2,25688,94.0,76.9
2026-04-12,EXP004,44.2,62.2,44466,78.6,49.0
2026-04-12,EXP005,54.5,53.5,128226,78.3,50.1
2026-04-12,EXP006,93.7,69.3,43748,70.3,30.0
2026-04-12,EXP007,61.6,28.8,157771,72.2,26.3
2026-04-12,EXP008,47.2,26.7,168817,91.1,13.4
2026-04-12,EXP009,90.6,53.3,148369,63.6,62.3
2026-04-12,EXP010,82.6,67.1,18416,72.0,56.4
2026-04-12,EXP011,72.0,50.6,100454,76.5,55.3
2026-04-12,EXP012,56.1,50.9,14334,76.9,85.2
2026-04-12,EXP013,82.1,24.6,93044,91.7,38.2
2026-04-12,EXP014,63.0,79.8,123913,84.3,62.4
2026-04-12,EXP015,91.8,63.4,160096,83.9,10.5
2026-04-12,EXP016,58.1,35.7,166482,86.7,52.6
2026-04-12,EXP017,54.1,60.0,19671,94.1,27.1
2026-04-12,EXP018,80.5,34.3,119156,84.5,33.3
2026-04-12,EXP019,45.2,64.2,112738,81.7,59.3
2026-04-12,EXP020,78.9,31.1,161613,62.8,82.3
2026-04-12,EXP021,43.5,34.4,44819,69.5,45.0
2026-04-12,EXP022,88.9,70.7,25789,92.2,63.6
2026-04-12,EXP023,53.2,69.5,2510,63.7,21.0
2026-04-12,EXP024,49.1,78.0,102102,73.1,66.5
2026-04-12,EXP025,49.3,70.8,62551,68.4,63.5
2026-04-12,EXP026,47.4,24.0,22902,92.6,31.7
2026-04-12,EXP027,60.8,59.7,71480,74.8,33.2
2026-04-12,EXP028,81.6,27.4,130326,92.6,68.1
2026-04-12,EXP029,69.0,28.7,35319,84.0,54.5
2026-04-12,EXP030,76.1,25.2,69266,74.0,58.2
2026-04-12,EXP031,84.9,24.2,115964,86.9,44.7
2026-04-12,EXP032,80.3,76.5,80759,77.5,59.4
2026-04-13,EXP001,61.5,36.4,48220,81.5,45.0
2026-04-13,EXP002,47.6,27.0,35192,91.2,41.3
2026-04-13,EXP003,64.7,30.6,166355,91.7,32.6
2026-04-13,EXP004,83.3,52.0,113917,82.1,9.3
2026-04-13,EXP005,89.5,78.3,53568,73.8,69.4
2026-04-13,EXP006,79.6,40.8,130209,98.0,21.9
2026-04-13,EXP007,48.9,71.9,100855,62.4,27.8
2026-04-13,EXP008,66.1,72.1,61624,72.2,19.4
2026-04-13,EXP009,61.9,71.1,141994,86.9,16.1
2026-04-13,EXP010,44.5,36.9,70482,70.4,58.9
2026-04-13,EXP011,63.8,79.5,3602,77.8,82.6
2026-04-13,EXP012,74.2,26.2,105958,93.8,58.4
2026-04-13,EXP013,82.7,81.1,141207,90.0,73.3
2026-04-13,EXP014,93.9,22.8,149569,70.2,33.1
2026-04-13,EXP015,88.5,72.2,3360,95.2,80.7
2026-04-13,EXP016,55.6,40.1,88318,96.4,71.3
2026-04-13,EXP017,74.2,41.1,158067,84.0,92.7
2026-04-13,EXP018,62.4,26.1,145018,88.9,82.3
2026-04-13,EXP019,70.6,54.2,104264,89.6,84.5
2026-04-13,EXP020,66.7,79.0,157584,90.2,54.2
2026-04-13,EXP021,42.9,74.1,85668,73.2,83.3
2026-04-13,EXP022,55.5,34.1,3824,76.8,65.2
2026-04-13,EXP023,42.7,36.3,43796,65.2,43.0
2026-04-13,EXP024,81.9,80.7,140414,65.7,55.5
2026-04-13,EXP025,76.1,71.6,124097,94.9,22.8
2026-04-13,EXP026,58.5,79.6,57837,91.5,87.7
2026-04-13,EXP027,79.1,70.9,122468,82.8,29.0
2026-04-13,EXP028,51.6,42.4,82846,76.9,81.1
2026-04-13,EXP029,66.7,36.0,76777,86.2,37.4
2026-04-13,EXP030,59.5,59.6,122340,64.2,19.9
2026-04-13,EXP031,67.8,24.7,9408,86.8,44.0
2026-04-13,EXP032,85.0,57.2,125650,83.6,78.7
2026-04-14,EXP001,72.7,49.8,77227,79.1,43.9
2026-04-14,EXP002,63.3,68.3,165094,98.1,76.5
2026-04-14,EXP003,72.7,64.9,18915,63.5,86.1
2026-04-14,EXP004,84.0,67.6,170794,82.8,22.8
2026-04-14,EXP005,49.9,51.5,75187,76.4,29.9
2026-04-14,EXP006,60.9,52.8,80462,75.6,89.5
2026-04-14,EXP007,59.0,63.5,43575,73.9,78.7
2026-04-14,EXP008,77.2,42.5,12878,70.6,59.8
2026-04-14,EXP009,60.7,46.0,130720,81.3,25.2
2026-04-14,EXP010,87.5,39.3,130113,62.7,20.5
2026-04-14,EXP011,62.9,42.4,32809,83.5,54.3
2026-04-14,EXP012,50.5,66.5,133088,85.8,89.7
2026-04-14,EXP013,59.7,29.6,144230,95.2,37.1
2026-04-14,EXP014,70.1,80.2,17922,83.2,69.5
2026-04-14,EXP015,55.1,80.9,60249,73.9,62.0
2026-04-14,EXP016,44.2,26.6,105734,80.4,77.2
2026-04-14,EXP017,53.0,42.3,118432,95.4,76.8
2026-04-14,EXP018,73.7,20.6,152360,67.3,48.9
2026-04-14,EXP019,47.9,42.0,145003,82.1,63.5
2026-04-14,EXP020,70.5,25.3,97523,71.7,82.2
2026-04-14,EXP021,94.9,29.9,13196,83.6,77.7
2026-04-14,EXP022,57.9,66.0,32985,81.7,33.0
2026-04-14,EXP023,58.6,48.8,35213,78.8,18.2
2026-04-14,EXP024,89.6,61.3,71427,81.4,54.0
2026-04-14,EXP025,50.3,20.3,29501,87.5,46.8
2026-04-14,EXP026,62.3,46.9,172148,74.3,17.5
2026-04-14,EXP027,58.9,53.5,71568,90.1,35.2
2026-04-14,EXP028,74.1,73.5,10292,75.3,57.7
2026-04-14,EXP029,72.8,81.5,123635,77.2,35.4
2026-04-14,EXP030,72.9,67.9,150306,72.8,41.0
2026-04-14,EXP031,55.8,81.3,134965,86.0,60.2
2026-04-14,EXP032,91.4,37.2,15464,92.8,73.0
2026-04-15,EXP001,72.0,37.7,20861,67.5,55.7
2026-04-15,EXP002,65.9,34.2,168660,88.2,92.5
2026-04-15,EXP003,69.3,79.8,134196,93.7,52.0
2026-04-15,EXP004,70.2,61.7,44966,96.3,78.0
2026-04-15,EXP005,45.0,52.9,1890,89.4,88.1
2026-04-15,EXP006,70.2,29.6,169720,89.7,10.3
2026-04-15,EXP007,67.9,57.7,163633,79.8,72.9
2026-04-15,EXP008,48.9,22.4,138295,81.6,30.0
2026-04-15,EXP009,79.2,45.9,7587,98.7,90.1
2026-04-15,EXP010,46.2,61.6,165700,97.4,30.1
2026-04-15,EXP011,47.9,32.8,63019,77.0,86.5
2026-04-15,EXP012,95.8,72.5,112999,70.9,69.8
2026-04-15,EXP013,79.0,67.1,19847,80.1,24.7
2026-04-15,EXP014,64.1,64.3,88756,74.9,80.1
2026-04-15,EXP015,65.7,69.5,59905,79.7,47.8
2026-04-15,EXP016,54.8,47.0,13075,66.3,88.2
2026-04-15,EXP017,68.8,66.8,43460,96.7,31.5
2026-04-15,EXP018,48.1,67.5,118369,92.7,72.0
2026-04-15,EXP019,43.7,81.6,61859,94.4,37.4
2026-04-15,EXP020,70.8,67.3,34563,87.7,55.9
2026-04-15,EXP021,88.6,38.0,135515,84.5,29.4
2026-04-15,EXP022,46.7,29.1,59676,94.5,16.8
2026-04-15,EXP023,84.4,20.0,58391,70.0,35.0
2026-04-15,EXP024,60.5,77.5,82570,92.5,41.3
2026-04-15,EXP025,58.9,48.8,106156,83.5,34.9
2026-04-15,EXP026,42.5,76.8,27067,87.7,20.6
2026-04-15,EXP027,77.4,29.7,152299,76.8,71.7
2026-04-15,EXP028,62.4,33.5,23305,69.0,69.4
2026-04-15,EXP029,58.9,62.7,116632,93.8,9.8
2026-04-15,EXP030,64.8,64.4,54237,72.6,65.4
2026-04-15,EXP031,88.6,48.4,169007,71.2,58.2
2026-04-15,EXP032,51.9,57.1,5965,82.2,79.9
2026-04-16,EXP001,78.4,21.2,153068,83.8,52.7
2026-04-16,EXP002,40.2,29.4,105617,67.9,16.6
2026-04-16,EXP003,65.4,73.6,48180,75.4,68.8
2026-04-16,EXP004,63.2,73.3,99427,64.6,8.8
2026-04-16,EXP005,51.8,58.5,34892,95.6,46.9
2026-04-16,EXP006,60.7,51.6,102177,84.3,63.2
2026-04-16,EXP007,94.4,43.6,13590,93.4,78.1
2026-04-16,EXP008,73.1,74.2,90817,73.4,36.2
2026-04-16,EXP009,47.3,50.2,101342,69.5,51.8
2026-04-16,EXP010,81.7,76.9,137516,89.7,11.2
2026-04-16,EXP011,54.6,32.5,80128,90.8,60.0
2026-04-16,EXP012,66.1,61.9,163094,85.9,35.9
2026-04-16,EXP013,46.0,70.1,164797,89.6,78.5
2026-04-16,EXP014,40.4,36.3,64235,94.6,87.2
2026-04-16,EXP015,41.6,45.7,58927,82.3,89.9
2026-04-16,EXP016,45.4,38.1,94520,73.4,32.1
2026-04-16,EXP017,53.2,60.3,78546,63.9,64.0
2026-04-16,EXP018,49.5,47.0,98713,86.2,82.2
2026-04-16,EXP019,41.3,22.6,52495,80.9,27.3
2026-04-16,EXP020,45.5,54.5,35366,71.3,54.5
2026-04-16,EXP021,61.0,69.2,113942,76.5,16.3
2026-04-16,EXP022,61.5,66.4,152082,70.9,51.7
2026-04-16,EXP023,90.4,46.3,89418,81.0,10.9
2026-04-16,EXP024,50.1,41.1,71703,81.4,35.6
2026-04-16,EXP025,70.7,77.2,77962,72.4,70.3
2026-04-16,EXP026,85.4,57.4,141707,81.8,45.7
2026-04-16,EXP027,44.7,34.3,16337,72.3,9.2
2026-04-16,EXP028,67.4,76.4,159455,95.1,76.1
2026-04-16,EXP029,60.4,52.1,129111,96.7,41.2
2026-04-16,EXP030,44.0,64.4,116788,96.9,65.2
2026-04-16,EXP031,52.8,56.3,115361,87.8,47.4
2026-04-16,EXP032,70.3,42.5,149944,94.5,46.6
2026-04-17,EXP001,76.6,25.9,57698,98.4,61.9
2026-04-17,EXP002,45.7,50.7,114174,76.5,83.8
2026-04-17,EXP003,44.8,26.0,14009,80.3,83.0
2026-04-17,EXP004,81.7,41.4,17907,78.2,10.7
2026-04-17,EXP005,83.3,64.6,75012,95.0,44.0
2026-04-17,EXP006,73.8,45.1,50210,82.5,82.3
2026-04-17,EXP007,88.4,69.6,79662,93.5,77.1
2026-04-17,EXP008,85.0,51.8,99821,97.8,51.7
2026-04-17,EXP009,56.8,74.3,137237,97.7,21.0
2026-04-17,EXP010,65.4,43.7,170917,80.2,66.3
2026-04-17,EXP011,63.5,36.4,7791,95.6,50.6
2026-04-17,EXP012,67.1,45.9,154510,75.9,85.7
2026-04-17,EXP013,42.2,28.5,69229,93.0,16.8
2026-04-17,EXP014,80.0,58.5,28105,67.3,55.6
2026-04-17,EXP015,86.7,45.5,94970,73.0,26.2
2026-04-17,EXP016,69.6,69.1,84877,75.0,90.8
2026-04-17,EXP017,72.2,35.5,25396,91.5,78.7
2026-04-17,EXP018,48.6,41.7,54343,75.8,59.9
2026-04-17,EXP019,52.9,68.0,165729,63.9,33.9
2026-04-17,EXP020,82.0,46.7,6925,67.3,88.7
2026-04-17,EXP021,85.0,52.5,2200,77.0,20.7
2026-04-17,EXP022,61.7,42.7,153768,82.9,71.7
2026-04-17,EXP023,89.8,34.8,172039,83.0,36.9
2026-04-17,EXP024,69.2,27.5,166717,77.1,8.1
2026-04-17,EXP025,48.5,61.4,104522,69.5,76.7
2026-04-17,EXP026,43.5,48.5,161064,95.1,47.8
2026-04-17,EXP027,95.7,52.7,119115,81.0,85.5
2026-04-17,EXP028,53.3,39.4,36842,62.1,12.3
2026-04-17,EXP029,64.7,49.8,20621,82.1,72.3
2026-04-17,EXP030,79.8,22.0,136196,91.9,40.8
2026-04-17,EXP031,73.8,77.4,132108,91.6,81.5
2026-04-17,EXP032,65.9,51.4,124026,89.5,88.6
2026-04-18,EXP001,73.4,20.7,14107,89.3,79.9
2026-04-18,EXP002,47.8,49.5,64621,75.1,62.8
2026-04-18,EXP003,76.2,22.6,135979,62.8,20.7
2026-04-18,EXP004,85.7,53.5,17264,80.5,38.6
2026-04-18,EXP005,76.3,26.0,69077,67.0,35.5
2026-04-18,EXP006,71.4,30.6,134774,75.7,58.8
2026-04-18,EXP007,42.5,56.9,49719,99.0,53.9
2026-04-18,EXP008,87.2,35.0,105114,68.8,88.6
2026-04-18,EXP009,81.3,45.4,103029,91.6,34.9
2026-04-18,EXP010,83.0,29.7,36736,86.8,46.2
2026-04-18,EXP011,55.8,51.5,53818,74.3,70.8
2026-04-18,EXP012,61.5,28.7,58515,79.2,33.4
2026-04-18,EXP013,44.7,45.4,48694,94.9,35.2
2026-04-18,EXP014,44.6,70.1,99293,89.6,64.3
2026-04-18,EXP015,95.9,70.7,13545,64.5,83.1
2026-04-18,EXP016,52.4,31.9,35586,73.1,12.1
2026-04-18,EXP017,45.3,72.2,34818,96.6,34.9
2026-04-18,EXP018,90.1,26.9,24689,85.5,35.1
2026-04-18,EXP019,63.7,30.5,128335,96.4,37.8
2026-04-18,EXP020,41.0,65.8,42966,83.7,14.7
2026-04-18,EXP021,45.3,61.3,73218,83.1,15.7
2026-04-18,EXP022,95.4,40.7,30083,96.9,82.2
2026-04-18,EXP023,82.7,76.1,71253,87.1,33.5
2026-04-18,EXP024,84.1,27.6,32736,81.6,54.9
2026-04-18,EXP025,60.9,54.9,88350,79.5,75.4
2026-04-18,EXP026,95.8,33.2,68414,69.7,74.8
2026-04-18,EXP027,86.2,21.0,161020,82.6,45.1
2026-04-18,EXP028,65.5,62.7,66501,82.4,44.9
2026-04-18,EXP029,67.1,45.1,129719,81.4,79.0
2026-04-18,EXP030,77.7,78.4,119078,64.3,20.8
2026-04-18,EXP031,67.9,50.4,11990,96.7,86.6
2026-04-18,EXP032,53.2,26.7,94667,92.4,59.0
2026-04-19,EXP001,41.4,40.9,131160,79.2,72.1
2026-04-19,EXP002,86.8,55.7,78931,95.0,30.0
2026-04-19,EXP003,89.1,68.4,23143,81.8,46.1
2026-04-19,EXP004,88.6,35.0,154691,89.1,64.8
2026-04-19,EXP005,59.4,41.7,9920,81.8,54.4
2026-04-19,EXP006,47.6,60.2,79008,97.4,55.3
2026-04-19,EXP007,48.2,48.0,25692,94.7,80.3
2026-04-19,EXP008,93.5,81.2,103335,94.7,26.0
2026-04-19,EXP009,88.5,50.7,75784,96.3,56.4
2026-04-19,EXP010,42.6,26.4,17293,68.1,66.8
2026-04-19,EXP011,70.0,35.7,17376,95.6,70.1
2026-04-19,EXP012,93.5,69.8,119706,78.8,11.5
2026-04-19,EXP013,94.8,27.4,31753,98.0,19.1
2026-04-19,EXP014,79.7,73.3,85507,97.2,48.5
2026-04-19,EXP015,90.9,27.6,160819,90.8,15.5
2026-04-19,EXP016,70.1,75.4,141518,97.7,55.8
2026-04-19,EXP017,82.0,68.6,87130,77.5,33.1
2026-04-19,EXP018,69.4,56.1,127663,98.1,87.6
2026-04-19,EXP019,87.6,76.7,37845,76.9,85.7
2026-04-19,EXP020,60.7,34.0,77545,92.5,50.0
2026-04-19,EXP021,86.6,65.3,126333,71.8,50.8
2026-04-19,EXP022,75.0,51.3,41353,84.1,73.8
2026-04-19,EXP023,56.1,71.5,139317,70.1,8.4
2026-04-19,EXP024,72.5,72.4,84513,69.6,53.3
2026-04-19,EXP025,58.4,23.2,21263,95.7,14.2
2026-04-19,EXP026,75.6,42.0,12113,72.9,9.4
2026-04-19,EXP027,41.0,73.8,126599,68.9,85.2
2026-04-19,EXP028,63.1,32.0,66794,65.5,57.2
2026-04-19,EXP029,70.5,78.7,61567,87.4,71.0
2026-04-19,EXP030,59.9,65.8,107234,81.6,61.9
2026-04-19,EXP031,78.2,65.8,48401,64.4,33.0
2026-04-19,EXP032,86.3,44.0,25353,82.8,65.2
2026-04-20,EXP001,87.1,64.9,174024,97.9,58.9
2026-04-20,EXP002,53.0,53.8,11155,89.2,25.6
2026-04-20,EXP003,41.9,25.9,174908,78.9,45.0
2026-04-20,EXP004,45.1,59.8,154507,85.3,79.3
2026-04-20,EXP005,41.3,45.2,109580,78.6,37.9
2026-04-20,EXP006,85.0,32.3,74231,75.5,33.4
2026-04-20,EXP007,72.0,20.5,3964,68.2,56.9
2026-04-20,EXP008,73.4,39.5,147952,72.2,40.2
2026-04-20,EXP009,95.6,27.0,48673,72.1,60.9
2026-04-20,EXP010,66.7,72.7,40383,71.0,78.5
2026-04-20,EXP011,89.1,21.4,154988,92.8,20.6
2026-04-20,EXP012,65.0,35.9,163213,77.2,41.3
2026-04-20,EXP013,73.6,56.3,79570,66.3,59.5
2026-04-20,EXP014,55.7,71.0,2837,85.9,57.6
2026-04-20,EXP015,52.4,36.4,171217,96.3,52.3
2026-04-20,EXP016,70.3,47.0,48175,96.2,47.5
2026-04-20,EXP017,89.9,52.1,165354,77.5,57.0
2026-04-20,EXP018,67.9,75.5,40058,92.5,89.1
2026-04-20,EXP019,55.4,44.2,16145,82.5,31.7
2026-04-20,EXP020,52.4,21.7,58250,65.9,85.8
2026-04-20,EXP021,53.4,54.7,6886,73.7,80.3
2026-04-20,EXP022,57.2,35.2,50091,95.2,22.4
2026-04-20,EXP023,95.8,43.8,103345,86.1,56.5
2026-04-20,EXP024,79.4,46.3,100834,62.8,91.3
2026-04-20,EXP025,41.3,29.7,157584,63.5,24.8
2026-04-20,EXP026,86.6,29.1,132402,75.7,84.8
2026-04-20,EXP027,41.6,48.2,111351,80.7,82.0
2026-04-20,EXP028,86.4,74.2,129418,87.9,79.1
2026-04-20,EXP029,86.0,56.7,73534,90.8,91.4
2026-04-20,EXP030,52.6,65.3,4443,87.2,77.1
2026-04-20,EXP031,51.0,56.5,169392,88.7,21.6
2026-04-20,EXP032,90.6,63.8,23002,68.4,38.3
2026-04-21,EXP001,58.7,75.9,83776,72.0,30.0
2026-04-21,EXP002,79.1,44.4,140228,80.9,53.4
2026-04-21,EXP003,89.9,49.4,75841,63.4,55.3
2026-04-21,EXP004,75.4,39.9,100967,88.1,89.4
2026-04-21,EXP005,66.3,52.2,106501,87.2,86.2
2026-04-21,EXP006,74.7,63.0,87143,90.8,26.1
2026-04-21,EXP007,67.0,73.0,48576,84.1,58.1
2026-04-21,EXP008,63.6,46.8,2867,92.4,88.1
2026-04-21,EXP009,58.2,71.1,104173,79.3,35.6
2026-04-21,EXP010,44.3,68.8,25688,82.7,38.5
2026-04-21,EXP011,41.1,53.5,141333,85.1,89.6
2026-04-21,EXP012,70.7,34.9,114298,95.7,32.1
2026-04-21,EXP013,93.8,79.3,39517,73.3,22.8
2026-04-21,EXP014,71.1,67.5,75753,75.8,83.1
2026-04-21,EXP015,87.9,59.2,6617,83.9,37.1
2026-04-21,EXP016,40.0,50.9,64092,81.5,67.1
2026-04-21,EXP017,54.0,54.6,82018,72.9,59.2
2026-04-21,EXP018,73.7,47.6,36750,80.4,46.6
2026-04-21,EXP019,95.0,62.8,36278,73.2,54.1
2026-04-21,EXP020,93.0,61.5,119399,88.0,30.6
2026-04-21,EXP021,50.1,39.8,125826,62.3,49.0
2026-04-21,EXP022,75.3,47.1,40585,74.9,61.0
2026-04-21,EXP023,50.5,74.5,104504,80.6,16.2
2026-04-21,EXP024,49.1,59.5,90514,92.5,38.1
2026-04-21,EXP025,60.0,49.6,148145,65.6,79.0
2026-04-21,EXP026,54.8,58.0,41800,63.4,25.1
2026-04-21,EXP027,58.5,42.0,148535,97.1,20.6
2026-04-21,EXP028,89.0,61.3,99799,97.5,28.8
2026-04-21,EXP029,76.4,60.5,35994,81.0,45.1
2026-04-21,EXP030,86.6,34.9,96067,84.9,93.6
2026-04-21,EXP031,59.0,45.2,110873,63.0,25.5
2026-04-21,EXP032,86.7,54.9,164764,85.6,77.6
2026-04-22,EXP001,50.4,61.8,150598,83.7,30.3
2026-04-22,EXP002,92.4,45.0,130765,89.1,81.2
2026-04-22,EXP003,81.4,26.8,100862,75.2,8.5
2026-04-22,EXP004,73.2,35.4,91855,80.1,33.7
2026-04-22,EXP005,46.9,36.7,131536,80.0,31.7
2026-04-22,EXP006,51.8,52.6,33026,81.5,51.4
2026-04-22,EXP007,85.6,53.2,118026,98.8,73.4
2026-04-22,EXP008,56.0,31.7,8412,71.5,80.0
2026-04-22,EXP009,93.2,67.6,67666,93.0,65.9
2026-04-22,EXP010,78.5,24.6,57966,68.3,82.6
2026-04-22,EXP011,79.0,65.7,108446,66.8,36.8
2026-04-22,EXP012,63.2,44.1,171552,63.7,40.1
2026-04-22,EXP013,52.4,33.0,64773,79.4,67.1
2026-04-22,EXP014,60.8,67.9,44308,73.2,58.9
2026-04-22,EXP015,95.6,24.5,129557,77.7,29.4
2026-04-22,EXP016,61.7,76.0,121632,94.7,18.2
2026-04-22,EXP017,93.6,51.3,171957,85.0,47.5
2026-04-22,EXP018,93.1,75.4,124694,69.8,17.1
2026-04-22,EXP019,82.8,57.4,95644,76.3,53.0
2026-04-22,EXP020,88.8,24.2,62442,95.3,68.4
2026-04-22,EXP021,48.8,51.5,74107,64.9,64.2
2026-04-22,EXP022,82.8,49.7,118910,84.4,49.8
2026-04-22,EXP023,91.8,56.5,5220,76.3,71.3
2026-04-22,EXP024,49.4,76.0,119202,89.1,59.5
2026-04-22,EXP025,46.4,31.9,79482,62.4,74.7
2026-04-22,EXP026,64.8,53.8,37507,72.8,77.1
2026-04-22,EXP027,63.0,41.7,35963,72.3,80.9
2026-04-22,EXP028,50.0,44.5,96695,97.8,57.1
2026-04-22,EXP029,68.5,36.7,125128,82.3,42.5
2026-04-22,EXP030,85.0,57.7,9848,65.4,81.0
2026-04-22,EXP031,78.1,20.8,109408,86.7,62.0
2026-04-22,EXP032,78.7,57.2,151619,87.8,20.2
2026-04-23,EXP001,66.4,77.6,147778,74.4,73.4
2026-04-23,EXP002,94.3,27.2,72263,91.7,40.0
2026-04-23,EXP003,61.3,75.4,129650,73.7,74.0
2026-04-23,EXP004,41.1,68.9,65287,81.2,40.7
2026-04-23,EXP005,43.1,55.3,15141,83.6,41.6
2026-04-23,EXP006,84.3,57.2,122143,65.0,26.9
2026-04-23,EXP007,54.6,54.0,65266,71.5,93.6
2026-04-23,EXP008,54.3,24.6,42150,83.3,50.7
2026-04-23,EXP009,87.8,60.9,27044,77.6,77.2
2026-04-23,EXP010,95.1,59.3,40661,80.8,9.5
2026-04-23,EXP011,76.4,66.1,126119,81.4,75.3
2026-04-23,EXP012,76.1,33.8,114100,77.8,9.8
2026-04-23,EXP013,77.9,29.3,94721,80.5,40.1
2026-04-23,EXP014,76.0,78.0,30134,71.5,33.0
2026-04-23,EXP015,45.0,74.8,117629,86.5,47.6
